Timestamp,Omega S-Type - Ox Tank Mass,PT-2 Ox Tank,PT-3 CC,Thrust,dP
36.305229,19.634197,-2.521453,8.79738,-5.427222,-11.318833
36.335436,19.220207,7.555453,5.307407,-6.961089,2.248046
36.351207,19.517763,-8.055106,20.7922,-3.455107,-28.847306
36.366057,19.41327,-7.536325,2.289051,-3.966396,-9.825376
36.382107,19.193338,2.587742,2.351933,-2.761214,0.235809
36.412614,19.538661,-0.792187,4.144082,-3.820313,-4.936269
36.427936,19.631212,14.503959,4.505655,-3.747272,9.998304
36.443374,19.56155,13.041943,-26.652578,-3.345545,39.694521
36.473627,19.409289,4.144082,3.468096,-3.509888,0.675986
36.489326,19.615289,12.758972,-8.259472,-4.988974,21.018444
36.504481,19.467009,13.24631,1.534462,-6.504581,11.711848
36.520088,19.389386,33.903184,-8.872576,-4.715069,42.77576
36.551738,19.690922,-0.933674,8.624454,-4.824631,-9.558128
36.565857,19.56155,11.65853,11.029706,-4.459424,0.628824
36.581692,19.55956,4.442773,5.873348,-5.975031,-1.430575
36.613366,19.604342,-0.572098,6.046274,-4.879412,-6.618372
36.628229,19.631212,10.841059,-15.852525,-3.053379,26.693584
36.644074,19.316739,17.993933,8.26288,-5.153317,9.731053
36.675163,19.528709,6.690821,-12.111021,-3.893354,18.801842
36.690169,19.103773,-6.027148,-2.615778,-2.688173,-3.41137
36.706197,19.568516,13.607884,-9.265592,-1.574293,22.873476
36.72241,19.409289,-1.106599,11.344118,-5.390701,-12.450717
36.752793,19.637183,-8.117987,-0.084761,-3.144681,-8.033226
36.767696,19.620265,7.539733,-2.804425,-3.144681,10.344158
36.783756,19.443125,-0.996555,-4.423647,-4.258561,3.427092
36.814526,19.453077,6.077716,3.955435,-3.65597,2.122281
36.830533,19.498854,10.259397,-7.567767,-3.436846,17.827164
36.846588,19.369483,7.429688,8.765938,-5.116796,-1.33625
36.862072,19.235135,-4.659456,-16.24554,-5.043755,11.586084
36.892697,19.410284,6.816584,17.962492,-5.682866,-11.145908
36.908391,19.642159,9.756337,14.881253,-4.349862,-5.124916
36.92373,19.244091,3.263728,-2.867307,-6.175895,6.131035
36.953594,19.71182,22.238496,-19.499704,-6.687184,41.7382
36.968856,19.752622,12.711811,4.662861,-2.322966,8.04895
36.983948,19.574487,5.291685,9.31616,-7.801064,-4.024475
36.999911,19.311763,0.245372,-2.505732,-6.321977,2.751104
37.031169,19.359531,-3.74766,-3.370366,-5.244618,-0.377294
37.046778,19.531695,-1.861189,12.44456,-5.719387,-14.305749
37.061608,19.788448,10.966823,4.034037,-4.733329,6.932786
37.091692,19.50383,-3.307484,13.136267,-3.875094,-16.443751
37.107208,19.565531,14.676886,-1.027997,-2.487309,15.704883
37.122574,19.391376,15.462916,2.053241,-6.212415,13.409675
37.153609,19.605337,2.854993,-4.156396,-5.755907,7.011389
37.168346,19.414265,22.8516,-17.566069,-7.253254,40.417669
37.184093,19.584439,2.131845,-12.456875,-5.500263,14.58872
37.214599,19.723762,10.35372,8.058512,-5.90199,2.295208
37.230614,19.510796,16.720563,-21.826353,-5.609825,38.546916
37.24623,19.984496,10.85678,-3.040234,-4.2403,13.897014
37.262242,19.634197,1.691668,3.971156,-5.262879,-2.279488
37.293923,19.402323,17.773845,-9.501401,-2.834256,27.275246
37.309298,19.47497,13.560723,-11.670843,-3.783792,25.231566
37.324909,19.269966,10.683852,-0.760747,-5.372441,11.444599
37.340261,19.511792,8.51441,-16.51279,-2.085582,25.0272
37.370687,19.5307,10.007867,3.122242,-1.117785,6.885625
37.385949,19.520748,15.525798,6.816583,-5.043755,8.709215
37.401152,19.896922,-7.567767,2.053241,-5.573304,-9.621008
37.432451,19.673009,-3.118837,-4.565133,-6.358498,1.446296
37.448986,19.345599,11.611368,-10.224549,-5.719387,21.835917
37.463643,19.53468,8.467248,-2.442851,-8.330613,10.910099
37.494991,19.552593,-11.796609,-0.289128,-4.660288,-11.507481
37.510812,19.371473,14.173827,-5.099633,-5.226358,19.27346
37.526481,19.272951,4.568539,5.417451,-6.066333,-0.848912
37.541781,19.423222,16.689123,2.603463,-6.230676,14.08566
37.573033,19.370478,-1.719702,-5.618412,-4.495945,3.89871
37.588331,19.744661,21.3267,-16.968688,-4.368123,38.295388
37.604522,19.567521,11.013985,8.074233,-3.144681,2.939752
37.634517,19.628226,19.47167,-3.276043,-5.135056,22.747713
37.650549,19.721772,19.078654,2.76067,-4.514205,16.317984
37.666244,19.667038,4.725744,10.683852,-6.321977,-5.958108
37.682366,19.591405,1.848874,17.302226,-2.396008,-15.453352
37.713024,19.604342,-0.021878,0.685549,-2.980338,-0.707427
37.728154,19.647134,9.363322,1.22005,-2.761214,8.143272
37.742991,19.357541,16.484756,5.841907,-5.755907,10.642849
37.773512,19.612304,7.649777,2.461977,-4.988974,5.1878
37.790092,19.356545,-3.559013,-8.589606,-6.687184,5.030593
37.804998,19.5924,7.429687,-2.993072,-3.765532,10.422759
37.820689,19.369483,-5.005309,-2.269924,-4.605507,-2.735385
37.851034,19.302806,8.011351,15.667285,-6.194155,-7.655934
37.866398,19.29385,1.110005,4.002595,-3.345545,-2.89259
37.881971,19.443125,18.135418,-1.075159,-2.870776,19.210577
37.913042,19.613299,-1.688262,11.941501,-4.094218,-13.629763
37.927703,19.401328,-3.071675,3.34233,-3.528148,-6.414005
37.942718,19.29783,9.284719,1.298653,-4.075958,7.986066
37.973452,19.239116,14.975577,-3.386087,-5.153317,18.361664
37.989472,19.526719,13.277753,-1.986953,-4.057697,15.264706
38.004864,19.359531,15.57296,-3.590455,-4.696809,19.163415
38.02139,19.543637,-1.35813,4.584259,-4.313342,-5.942389
38.050233,19.459048,-6.231516,12.774693,-2.52383,-19.006209
38.065232,19.302806,-7.347679,22.835878,-9.901001,-30.183557
38.080534,19.770535,11.721412,5.574657,-5.153317,6.146755
38.111488,19.465019,9.756337,-3.21316,-4.514205,12.969497
38.12679,19.152536,8.152836,-5.476927,-5.153317,13.629763
38.141482,19.56354,5.13448,-9.501401,-5.080275,14.635881
38.172614,19.672014,2.351934,1.314373,-4.715069,1.037561
38.188606,19.568516,4.741465,10.36944,-6.46806,-5.627975
38.203212,19.289869,1.503021,6.014833,-7.198473,-4.511812
38.234337,19.50184,12.271633,-9.124107,-4.039437,21.39574
38.249808,19.379434,26.325852,-20.993162,-3.783792,47.319014
38.264894,19.261009,-1.263805,-7.39484,-4.349862,6.131035
38.281477,19.338632,10.448043,-8.542445,-5.591564,18.990488
38.311596,19.259019,-6.734576,11.013985,-3.07164,-17.748561
38.32704,19.528709,2.493419,-5.304001,-7.636721,7.79742
38.342556,19.475966,-2.332806,9.756337,-2.688173,-12.089143
38.37379,19.300816,5.747583,-2.710101,-6.194155,8.457684
38.389338,19.151541,3.436655,-6.891782,-3.856834,10.328437
38.404576,19.622255,-1.609658,20.383466,-2.322966,-21.993124
38.419763,19.262004,19.078654,-5.02103,-4.075958,24.099684
38.450591,19.498854,0.041005,0.905637,-8.12975,-0.864632
38.46555,19.527714,6.470731,-9.658608,-7.05239,16.129339
38.481082,19.291859,-6.152913,-5.508369,-3.619449,-0.644544
38.512483,19.654101,7.351085,7.634055,-4.660288,-0.28297
38.527525,19.438149,3.32661,-0.619261,-5.628085,3.945871
38.54324,19.381425,7.759821,-2.034115,-4.112478,9.793936
38.574768,19.377444,3.798228,-5.697016,-8.202791,9.495244
38.58993,19.379434,10.212235,-5.492647,-4.20378,15.704882
38.606928,19.598371,27.646384,-15.821083,-4.642028,43.467467
38.622013,19.490893,14.409635,-6.59309,-5.153317,21.002725
38.652227,19.880004,-3.653337,1.330094,-3.63771,-4.983431
38.667504,19.599366,3.05936,-5.492649,-6.102854,8.552009
38.683627,19.801385,-17.063011,23.181733,-4.76985,-40.244744
38.714438,19.412275,-3.150278,7.005231,-3.710751,-10.155509
38.730267,19.763569,-5.57125,-8.966901,-7.490638,3.395651
38.745851,19.667038,12.994781,-0.257688,-2.998598,13.252469
38.760494,19.336642,-2.867308,-7.945061,-7.289775,5.077753
38.79144,19.556574,6.18776,0.512623,-3.820313,5.675137
38.807595,19.441135,17.773845,-8.558165,-4.568986,26.33201
38.822522,19.659076,32.016712,-20.364337,-6.066333,52.381049
38.853157,19.666043,11.218353,10.400881,-6.906308,0.817472
38.868339,19.611308,7.822702,-1.499615,-2.815995,9.322317
38.883404,19.249067,-19.861278,6.329246,-5.938511,-26.190524
38.913872,19.408294,2.100403,-9.501402,-6.267196,11.601805
38.929527,19.622255,-0.870791,-3.307484,-5.737647,2.436693
38.94515,19.599366,10.966823,1.927477,-6.376758,9.039346
38.960371,19.437154,4.992995,4.128361,-3.418586,0.864634
38.991808,19.196323,6.313525,2.933596,-4.715069,3.379929
39.007024,19.447106,-2.725821,19.141537,-4.897672,-21.867358
39.022619,19.603347,6.549334,-6.373001,-5.88373,12.922335
39.053599,19.298826,-10.004461,6.219201,-4.605507,-16.223662
39.069265,19.438149,25.162528,-0.179084,-3.035119,25.341612
39.084452,19.376449,11.705692,8.53013,-5.135056,3.175562
39.099994,19.482932,9.31616,8.593013,-5.080275,0.723147
39.131123,19.631212,15.541518,9.536248,-1.245607,6.00527
39.146506,19.375454,15.447195,-13.966053,-6.248936,29.413248
39.161795,19.535676,11.469882,-16.559951,-4.167259,28.029833
39.192235,19.55956,-3.936308,21.153774,-3.783792,-25.090082
39.207495,19.53468,8.970307,-12.126742,-3.783792,21.097049
39.222775,19.79641,5.794745,5.41745,-7.01587,0.377295
39.253905,19.690922,16.233226,-18.430704,-5.609825,34.66393
39.270701,19.80039,11.878619,-9.061224,-3.473367,20.939843
39.284803,19.32669,17.538035,-0.949394,-5.390701,18.487429
39.315044,19.465019,0.292535,-10.381755,-3.765532,10.67429
39.330274,19.310768,-4.187837,-2.757262,-4.550726,-1.430575
39.346045,19.407299,2.493418,-13.290067,-2.669913,15.783485
39.36195,19.696893,-0.697863,-9.281313,-3.710751,8.58345
39.39257,19.059985,13.529281,-5.256838,-4.313342,18.786119
39.4077,19.121686,-4.329323,5.810466,-5.500263,-10.139789
39.423599,19.260014,-9.407077,-0.792187,-2.925557,-8.61489
39.455471,19.465019,-1.814026,-3.417529,-4.550726,1.603503
39.472385,19.496864,4.317009,-8.259474,-2.779475,12.576483
39.487336,19.357541,-2.977351,20.870802,-7.527159,-23.848153
39.501188,19.437154,-1.829748,-4.203558,-2.615132,2.37381
39.532396,19.361521,8.970307,-2.018395,-8.659299,10.988702
39.548064,19.310768,16.877771,-16.654276,-5.810688,33.532047
39.562913,19.509801,-2.379969,-7.945063,-4.678548,5.565094
39.593884,19.511792,-7.536326,7.272481,-3.601189,-14.808807
39.609589,19.248072,11.579927,4.238405,-2.943817,7.341522
39.624636,19.463028,4.552817,15.730165,-4.331602,-11.177348
39.639821,19.756603,1.613065,0.308255,-5.33592,1.30481
39.672117,19.487908,5.260245,-10.255991,-7.088911,15.516236
39.687041,19.41128,14.346752,-18.839439,-3.783792,33.186191
39.702252,19.435164,16.547638,-1.200923,-5.33592,17.748561
39.733933,19.280913,21.075172,-10.318873,-4.477685,31.394045
39.749324,19.370478,11.202632,-1.593938,-4.915932,12.79657
39.764416,19.780487,15.745887,0.371137,-2.304706,15.37475
39.779946,19.196323,-0.399173,0.701269,-6.121114,-1.100442
39.811418,19.65012,-4.533691,7.351084,-5.682866,-11.884775
39.827091,19.370478,3.766788,-7.001826,-4.349862,10.768614
39.842775,19.404313,5.999112,-3.967749,-3.582929,9.966861
39.873842,19.304797,15.289989,-3.527573,-5.865469,18.817562
39.889036,19.478951,6.95807,-18.147732,-6.048073,25.105802
39.90519,18.915686,18.245462,-13.88745,-3.856834,32.132912
39.935167,19.557569,-12.016697,12.287354,-4.842891,-24.304051
39.950391,19.268971,13.827973,2.367654,-4.258561,11.460319
39.966454,19.519753,10.636693,-3.008793,-3.345545,13.645486
39.981563,19.511792,-5.55553,7.256762,-7.05239,-12.812292
